base_yaw,shoulder,elbow,wrist_pitch,wrist_roll,gripper
0.155503,0.355503,-0.316627,-0.116627,0.000000,0.100000
0.155258,0.355258,-0.316443,-0.116443,0.000000,0.100000
0.155013,0.355013,-0.316260,-0.116260,0.000000,0.100000
0.154768,0.354768,-0.316076,-0.116076,0.000000,0.100000
0.154523,0.354523,-0.315892,-0.115892,0.000000,0.100000
0.154278,0.354278,-0.315709,-0.115709,0.000000,0.100000
0.154034,0.354034,-0.315525,-0.115525,0.000000,0.100000
0.153789,0.353789,-0.315342,-0.115342,0.000000,0.100000
0.153545,0.353545,-0.315159,-0.115159,0.000000,0.100000
0.153300,0.353300,-0.314975,-0.114975,0.000000,0.100000
0.153056,0.353056,-0.314792,-0.114792,0.000000,0.100000
0.152812,0.352812,-0.314609,-0.114609,0.000000,0.100000
0.152567,0.352567,-0.314426,-0.114426,0.000000,0.100000
0.152323,0.352323,-0.314242,-0.114242,0.000000,0.100000
0.152079,0.352079,-0.314059,-0.114059,0.000000,0.100000
0.151835,0.351835,-0.313876,-0.113876,0.000000,0.100000
0.151591,0.351591,-0.313693,-0.113693,0.000000,0.100000
0.151347,0.351347,-0.313511,-0.113511,0.000000,0.100000
0.151104,0.351104,-0.313328,-0.113328,0.000000,0.100000
0.150860,0.350860,-0.313145,-0.113145,0.000000,0.100000
0.150616,0.350616,-0.312962,-0.112962,0.000000,0.100000
0.150373,0.350373,-0.312780,-0.112780,0.000000,0.100000
0.150129,0.350129,-0.312597,-0.112597,0.000000,0.100000
0.149886,0.349886,-0.312414,-0.112414,0.000000,0.100000
0.149643,0.349643,-0.312232,-0.112232,0.000000,0.100000
0.149399,0.349399,-0.312050,-0.112050,0.000000,0.100000
0.149156,0.349156,-0.311867,-0.111867,0.000000,0.100000
0.148913,0.348913,-0.311685,-0.111685,0.000000,0.100000
0.148670,0.348670,-0.311503,-0.111503,0.000000,0.100000
0.148427,0.348427,-0.311321,-0.111321,0.000000,0.100000
0.148185,0.348185,-0.311138,-0.111138,0.000000,0.100000
0.147942,0.347942,-0.310956,-0.110956,0.000000,0.100000
0.147699,0.347699,-0.310774,-0.110774,0.000000,0.100000
0.147457,0.347457,-0.310592,-0.110592,0.000000,0.100000
0.147214,0.347214,-0.310411,-0.110411,0.000000,0.100000
0.146972,0.346972,-0.310229,-0.110229,0.000000,0.100000
0.146729,0.346729,-0.310047,-0.110047,0.000000,0.100000
0.146487,0.346487,-0.309865,-0.109865,0.000000,0.100000
0.146245,0.346245,-0.309684,-0.109684,0.000000,0.100000
0.146003,0.346003,-0.309502,-0.109502,0.000000,0.100000
0.145761,0.345761,-0.309321,-0.109321,0.000000,0.100000
0.145519,0.345519,-0.309139,-0.109139,0.000000,0.100000
0.145277,0.345277,-0.308958,-0.108958,0.000000,0.100000
0.145036,0.345036,-0.308777,-0.108777,0.000000,0.100000
0.144794,0.344794,-0.308596,-0.108596,0.000000,0.100000
0.144552,0.344552,-0.308414,-0.108414,0.000000,0.100000
0.144311,0.344311,-0.308233,-0.108233,0.000000,0.100000
0.144070,0.344070,-0.308052,-0.108052,0.000000,0.100000
0.143828,0.343828,-0.307871,-0.107871,0.000000,0.100000
0.143587,0.343587,-0.307690,-0.107690,0.000000,0.100000
0.143346,0.343346,-0.307510,-0.107510,0.000000,0.100000
0.143105,0.343105,-0.307329,-0.107329,0.000000,0.100000
0.142864,0.342864,-0.307148,-0.107148,0.000000,0.100000
0.142623,0.342623,-0.306967,-0.106967,0.000000,0.100000
0.142383,0.342383,-0.306787,-0.106787,0.000000,0.100000
0.142142,0.342142,-0.306606,-0.106606,0.000000,0.100000
0.141901,0.341901,-0.306426,-0.106426,0.000000,0.100000
0.141661,0.341661,-0.306246,-0.106246,0.000000,0.100000
0.141421,0.341421,-0.306065,-0.106065,0.000000,0.100000
0.141180,0.341180,-0.305885,-0.105885,0.000000,0.100000
0.140940,0.340940,-0.305705,-0.105705,0.000000,0.100000
0.140700,0.340700,-0.305525,-0.105525,0.000000,0.100000
0.140460,0.340460,-0.305345,-0.105345,0.000000,0.100000
0.140220,0.340220,-0.305165,-0.105165,0.000000,0.100000
0.139980,0.339980,-0.304985,-0.104985,0.000000,0.100000
0.139740,0.339740,-0.304805,-0.104805,0.000000,0.100000
0.139501,0.339501,-0.304626,-0.104626,0.000000,0.100000
0.139261,0.339261,-0.304446,-0.104446,0.000000,0.100000
0.139022,0.339022,-0.304266,-0.104266,0.000000,0.100000
0.138783,0.338783,-0.304087,-0.104087,0.000000,0.100000
0.138543,0.338543,-0.303907,-0.103907,0.000000,0.100000
0.138304,0.338304,-0.303728,-0.103728,0.000000,0.100000
0.138065,0.338065,-0.303549,-0.103549,0.000000,0.100000
0.137826,0.337826,-0.303370,-0.103370,0.000000,0.100000
0.137587,0.337587,-0.303191,-0.103191,0.000000,0.100000
0.137349,0.337349,-0.303011,-0.103011,0.000000,0.100000
0.137110,0.337110,-0.302832,-0.102832,0.000000,0.100000
0.136871,0.336871,-0.302654,-0.102654,0.000000,0.100000
0.136633,0.336633,-0.302475,-0.102475,0.000000,0.100000
0.136395,0.336395,-0.302296,-0.102296,0.000000,0.100000
0.136156,0.336156,-0.302117,-0.102117,0.000000,0.100000
0.135918,0.335918,-0.301939,-0.101939,0.000000,0.100000
0.135680,0.335680,-0.301760,-0.101760,0.000000,0.100000
0.135442,0.335442,-0.301582,-0.101582,0.000000,0.100000
0.135204,0.335204,-0.301403,-0.101403,0.000000,0.100000
0.134967,0.334967,-0.301225,-0.101225,0.000000,0.100000
0.134729,0.334729,-0.301047,-0.101047,0.000000,0.100000
0.134491,0.334491,-0.300869,-0.100869,0.000000,0.100000
0.134254,0.334254,-0.300690,-0.100690,0.000000,0.100000
0.134017,0.334017,-0.300512,-0.100512,0.000000,0.100000
0.133779,0.333779,-0.300335,-0.100335,0.000000,0.100000
0.133542,0.333542,-0.300157,-0.100157,0.000000,0.100000
0.133305,0.333305,-0.299979,-0.099979,0.000000,0.100000
0.133068,0.333068,-0.299801,-0.099801,0.000000,0.100000
0.132832,0.332832,-0.299624,-0.099624,0.000000,0.100000
0.132595,0.332595,-0.299446,-0.099446,0.000000,0.100000
0.132358,0.332358,-0.299269,-0.099269,0.000000,0.100000
0.132122,0.332122,-0.299091,-0.099091,0.000000,0.100000
0.131885,0.331885,-0.298914,-0.098914,0.000000,0.100000
0.131649,0.331649,-0.298737,-0.098737,0.000000,0.100000
0.131413,0.331413,-0.298560,-0.098560,0.000000,0.100000
0.131177,0.331177,-0.298383,-0.098383,0.000000,0.100000
0.130941,0.330941,-0.298206,-0.098206,0.000000,0.100000
0.130705,0.330705,-0.298029,-0.098029,0.000000,0.100000
0.130469,0.330469,-0.297852,-0.097852,0.000000,0.100000
0.130234,0.330234,-0.297675,-0.097675,0.000000,0.100000
0.129998,0.329998,-0.297499,-0.097499,0.000000,0.100000
0.129763,0.329763,-0.297322,-0.097322,0.000000,0.100000
0.129528,0.329528,-0.297146,-0.097146,0.000000,0.100000
0.129292,0.329292,-0.296969,-0.096969,0.000000,0.100000
0.129057,0.329057,-0.296793,-0.096793,0.000000,0.100000
0.128822,0.328822,-0.296617,-0.096617,0.000000,0.100000
0.128588,0.328588,-0.296441,-0.096441,0.000000,0.100000
0.128353,0.328353,-0.296265,-0.096265,0.000000,0.100000
0.128118,0.328118,-0.296089,-0.096089,0.000000,0.100000
0.127884,0.327884,-0.295913,-0.095913,0.000000,0.100000
0.127649,0.327649,-0.295737,-0.095737,0.000000,0.100000
0.127415,0.327415,-0.295561,-0.095561,0.000000,0.100000
0.127181,0.327181,-0.295386,-0.095386,0.000000,0.100000
0.126947,0.326947,-0.295210,-0.095210,0.000000,0.100000
0.126713,0.326713,-0.295035,-0.095035,0.000000,0.100000
0.126479,0.326479,-0.294859,-0.094859,0.000000,0.100000
0.126245,0.326245,-0.294684,-0.094684,0.000000,0.100000
0.126012,0.326012,-0.294509,-0.094509,0.000000,0.100000
0.125778,0.325778,-0.294334,-0.094334,0.000000,0.100000
0.125545,0.325545,-0.294159,-0.094159,0.000000,0.100000
0.125312,0.325312,-0.293984,-0.093984,0.000000,0.100000
0.125079,0.325079,-0.293809,-0.093809,0.000000,0.100000
0.124846,0.324846,-0.293634,-0.093634,0.000000,0.100000
0.124613,0.324613,-0.293460,-0.093460,0.000000,0.100000
0.124380,0.324380,-0.293285,-0.093285,0.000000,0.100000
0.124147,0.324147,-0.293111,-0.093111,0.000000,0.100000
0.123915,0.323915,-0.292936,-0.092936,0.000000,0.100000
0.123683,0.323683,-0.292762,-0.092762,0.000000,0.100000
0.123450,0.323450,-0.292588,-0.092588,0.000000,0.100000
0.123218,0.323218,-0.292414,-0.092414,0.000000,0.100000
0.122986,0.322986,-0.292240,-0.092240,0.000000,0.100000
0.122754,0.322754,-0.292066,-0.092066,0.000000,0.100000
0.122522,0.322522,-0.291892,-0.091892,0.000000,0.100000
0.122291,0.322291,-0.291718,-0.091718,0.000000,0.100000
0.122059,0.322059,-0.291544,-0.091544,0.000000,0.100000
0.121828,0.321828,-0.291371,-0.091371,0.000000,0.100000
0.121596,0.321596,-0.291197,-0.091197,0.000000,0.100000
0.121365,0.321365,-0.291024,-0.091024,0.000000,0.100000
0.121134,0.321134,-0.290851,-0.090851,0.000000,0.100000
0.120903,0.320903,-0.290677,-0.090677,0.000000,0.100000
0.120673,0.320673,-0.290504,-0.090504,0.000000,0.100000
0.120442,0.320442,-0.290331,-0.090331,0.000000,0.100000
0.120211,0.320211,-0.290158,-0.090158,0.000000,0.100000
0.119981,0.319981,-0.289986,-0.089986,0.000000,0.100000
0.119751,0.319751,-0.289813,-0.089813,0.000000,0.100000
0.119520,0.319520,-0.289640,-0.089640,0.000000,0.100000
0.119290,0.319290,-0.289468,-0.089468,0.000000,0.100000
0.119060,0.319060,-0.289295,-0.089295,0.000000,0.100000
0.118831,0.318831,-0.289123,-0.089123,0.000000,0.100000
0.118601,0.318601,-0.288951,-0.088951,0.000000,0.100000
0.118371,0.318371,-0.288779,-0.088779,0.000000,0.100000
0.118142,0.318142,-0.288607,-0.088607,0.000000,0.100000
0.117913,0.317913,-0.288435,-0.088435,0.000000,0.100000
0.117684,0.317684,-0.288263,-0.088263,0.000000,0.100000
0.117455,0.317455,-0.288091,-0.088091,0.000000,0.100000
0.117226,0.317226,-0.287919,-0.087919,0.000000,0.100000
0.116997,0.316997,-0.287748,-0.087748,0.000000,0.100000
0.116768,0.316768,-0.287576,-0.087576,0.000000,0.100000
0.116540,0.316540,-0.287405,-0.087405,0.000000,0.100000
0.116312,0.316312,-0.287234,-0.087234,0.000000,0.100000
0.116083,0.316083,-0.287063,-0.087063,0.000000,0.100000
0.115855,0.315855,-0.286891,-0.086891,0.000000,0.100000
0.115627,0.315627,-0.286720,-0.086720,0.000000,0.100000
0.115399,0.315399,-0.286550,-0.086550,0.000000,0.100000
0.115172,0.315172,-0.286379,-0.086379,0.000000,0.100000
0.114944,0.314944,-0.286208,-0.086208,0.000000,0.100000
0.114717,0.314717,-0.286038,-0.086038,0.000000,0.100000
0.114490,0.314490,-0.285867,-0.085867,0.000000,0.100000
0.114262,0.314262,-0.285697,-0.085697,0.000000,0.100000
0.114035,0.314035,-0.285527,-0.085527,0.000000,0.100000
0.113808,0.313808,-0.285356,-0.085356,0.000000,0.100000
0.113582,0.313582,-0.285186,-0.085186,0.000000,0.100000
0.113355,0.313355,-0.285016,-0.085016,0.000000,0.100000
0.113129,0.313129,-0.284846,-0.084846,0.000000,0.100000
0.112902,0.312902,-0.284677,-0.084677,0.000000,0.100000
0.112676,0.312676,-0.284507,-0.084507,0.000000,0.100000
0.112450,0.312450,-0.284338,-0.084338,0.000000,0.100000
0.112224,0.312224,-0.284168,-0.084168,0.000000,0.100000
0.111998,0.311998,-0.283999,-0.083999,0.000000,0.100000
0.111773,0.311773,-0.283830,-0.083830,0.000000,0.100000
0.111547,0.311547,-0.283660,-0.083660,0.000000,0.100000
0.111322,0.311322,-0.283491,-0.083491,0.000000,0.100000
0.111097,0.311097,-0.283322,-0.083322,0.000000,0.100000
0.110872,0.310872,-0.283154,-0.083154,0.000000,0.100000
0.110647,0.310647,-0.282985,-0.082985,0.000000,0.100000
0.110422,0.310422,-0.282816,-0.082816,0.000000,0.100000
0.110197,0.310197,-0.282648,-0.082648,0.000000,0.100000
0.109973,0.309973,-0.282479,-0.082479,0.000000,0.100000
0.109748,0.309748,-0.282311,-0.082311,0.000000,0.100000
0.109524,0.309524,-0.282143,-0.082143,0.000000,0.100000
0.109300,0.309300,-0.281975,-0.081975,0.000000,0.100000
0.109076,0.309076,-0.281807,-0.081807,0.000000,0.100000
0.108852,0.308852,-0.281639,-0.081639,0.000000,0.100000
0.108628,0.308628,-0.281471,-0.081471,0.000000,0.100000
0.108405,0.308405,-0.281304,-0.081304,0.000000,0.100000
0.108182,0.308182,-0.281136,-0.081136,0.000000,0.100000
0.107958,0.307958,-0.280969,-0.080969,0.000000,0.100000
0.107735,0.307735,-0.280801,-0.080801,0.000000,0.100000
0.107512,0.307512,-0.280634,-0.080634,0.000000,0.100000
0.107290,0.307290,-0.280467,-0.080467,0.000000,0.100000
0.107067,0.307067,-0.280300,-0.080300,0.000000,0.100000
0.106844,0.306844,-0.280133,-0.080133,0.000000,0.100000
0.106622,0.306622,-0.279967,-0.079967,0.000000,0.100000
0.106400,0.306400,-0.279800,-0.079800,0.000000,0.100000
0.106178,0.306178,-0.279633,-0.079633,0.000000,0.100000
0.105956,0.305956,-0.279467,-0.079467,0.000000,0.100000
0.105734,0.305734,-0.279301,-0.079301,0.000000,0.100000
0.105513,0.305513,-0.279134,-0.079134,0.000000,0.100000
0.105291,0.305291,-0.278968,-0.078968,0.000000,0.100000
0.105070,0.305070,-0.278802,-0.078802,0.000000,0.100000
0.104849,0.304849,-0.278636,-0.078636,0.000000,0.100000
0.104628,0.304628,-0.278471,-0.078471,0.000000,0.100000
0.104407,0.304407,-0.278305,-0.078305,0.000000,0.100000
0.104186,0.304186,-0.278140,-0.078140,0.000000,0.100000
0.103965,0.303965,-0.277974,-0.077974,0.000000,0.100000
0.103745,0.303745,-0.277809,-0.077809,0.000000,0.100000
0.103525,0.303525,-0.277644,-0.077644,0.000000,0.100000
0.103305,0.303305,-0.277479,-0.077479,0.000000,0.100000
0.103085,0.303085,-0.277314,-0.077314,0.000000,0.100000
0.102865,0.302865,-0.277149,-0.077149,0.000000,0.100000
0.102645,0.302645,-0.276984,-0.076984,0.000000,0.100000
0.102426,0.302426,-0.276819,-0.076819,0.000000,0.100000
0.102207,0.302207,-0.276655,-0.076655,0.000000,0.100000
0.101987,0.301987,-0.276491,-0.076491,0.000000,0.100000
0.101768,0.301768,-0.276326,-0.076326,0.000000,0.100000
0.101549,0.301549,-0.276162,-0.076162,0.000000,0.100000
0.101331,0.301331,-0.275998,-0.075998,0.000000,0.100000
0.101112,0.301112,-0.275834,-0.075834,0.000000,0.100000
0.100894,0.300894,-0.275670,-0.075670,0.000000,0.100000
0.100676,0.300676,-0.275507,-0.075507,0.000000,0.100000
0.100457,0.300457,-0.275343,-0.075343,0.000000,0.100000
0.100240,0.300240,-0.275180,-0.075180,0.000000,0.100000
0.100022,0.300022,-0.275016,-0.075016,0.000000,0.100000
0.099804,0.299804,-0.274853,-0.074853,0.000000,0.100000
0.099587,0.299587,-0.274690,-0.074690,0.000000,0.100000
0.099369,0.299369,-0.274527,-0.074527,0.000000,0.100000
0.099152,0.299152,-0.274364,-0.074364,0.000000,0.100000
0.098935,0.298935,-0.274201,-0.074201,0.000000,0.100000
0.098718,0.298718,-0.274039,-0.074039,0.000000,0.100000
0.098502,0.298502,-0.273876,-0.073876,0.000000,0.100000
0.098285,0.298285,-0.273714,-0.073714,0.000000,0.100000
0.098069,0.298069,-0.273552,-0.073552,0.000000,0.100000
0.097853,0.297853,-0.273390,-0.073390,0.000000,0.100000
0.097637,0.297637,-0.273228,-0.073228,0.000000,0.100000
0.097421,0.297421,-0.273066,-0.073066,0.000000,0.100000
0.097205,0.297205,-0.272904,-0.072904,0.000000,0.100000
0.096990,0.296990,-0.272742,-0.072742,0.000000,0.100000
0.096774,0.296774,-0.272581,-0.072581,0.000000,0.100000
0.096559,0.296559,-0.272419,-0.072419,0.000000,0.100000
0.096344,0.296344,-0.272258,-0.072258,0.000000,0.100000
0.096129,0.296129,-0.272097,-0.072097,0.000000,0.100000
0.095914,0.295914,-0.271936,-0.071936,0.000000,0.100000
0.095700,0.295700,-0.271775,-0.071775,0.000000,0.100000
0.095486,0.295486,-0.271614,-0.071614,0.000000,0.100000
0.095271,0.295271,-0.271454,-0.071454,0.000000,0.100000
0.095057,0.295057,-0.271293,-0.071293,0.000000,0.100000
0.094843,0.294843,-0.271133,-0.071133,0.000000,0.100000
0.094630,0.294630,-0.270972,-0.070972,0.000000,0.100000
0.094416,0.294416,-0.270812,-0.070812,0.000000,0.100000
0.094203,0.294203,-0.270652,-0.070652,0.000000,0.100000
0.093990,0.293990,-0.270492,-0.070492,0.000000,0.100000
0.093776,0.293776,-0.270332,-0.070332,0.000000,0.100000
0.093564,0.293564,-0.270173,-0.070173,0.000000,0.100000
0.093351,0.293351,-0.270013,-0.070013,0.000000,0.100000
0.093138,0.293138,-0.269854,-0.069854,0.000000,0.100000
0.092926,0.292926,-0.269694,-0.069694,0.000000,0.100000
0.092714,0.292714,-0.269535,-0.069535,0.000000,0.100000
0.092502,0.292502,-0.269376,-0.069376,0.000000,0.100000
0.092290,0.292290,-0.269217,-0.069217,0.000000,0.100000
0.092078,0.292078,-0.269059,-0.069059,0.000000,0.100000
0.091867,0.291867,-0.268900,-0.068900,0.000000,0.100000
0.091655,0.291655,-0.268741,-0.068741,0.000000,0.100000
0.091444,0.291444,-0.268583,-0.068583,0.000000,0.100000
0.091233,0.291233,-0.268425,-0.068425,0.000000,0.100000
0.091022,0.291022,-0.268267,-0.068267,0.000000,0.100000
0.090811,0.290811,-0.268109,-0.068109,0.000000,0.100000
0.090601,0.290601,-0.267951,-0.067951,0.000000,0.100000
0.090391,0.290391,-0.267793,-0.067793,0.000000,0.100000
0.090180,0.290180,-0.267635,-0.067635,0.000000,0.100000
0.089970,0.289970,-0.267478,-0.067478,0.000000,0.100000
0.089761,0.289761,-0.267321,-0.067321,0.000000,0.100000
0.089551,0.289551,-0.267163,-0.067163,0.000000,0.100000
0.089342,0.289342,-0.267006,-0.067006,0.000000,0.100000
0.089132,0.289132,-0.266849,-0.066849,0.000000,0.100000
0.088923,0.288923,-0.266692,-0.066692,0.000000,0.100000
0.088714,0.288714,-0.266536,-0.066536,0.000000,0.100000
0.088505,0.288505,-0.266379,-0.066379,0.000000,0.100000
0.088297,0.288297,-0.266223,-0.066223,0.000000,0.100000
0.088088,0.288088,-0.266066,-0.066066,0.000000,0.100000
0.087880,0.287880,-0.265910,-0.065910,0.000000,0.100000
0.087672,0.287672,-0.265754,-0.065754,0.000000,0.100000
0.087464,0.287464,-0.265598,-0.065598,0.000000,0.100000
0.087257,0.287257,-0.265442,-0.065442,0.000000,0.100000
0.087049,0.287049,-0.265287,-0.065287,0.000000,0.100000
0.086842,0.286842,-0.265131,-0.065131,0.000000,0.100000
0.086635,0.286635,-0.264976,-0.064976,0.000000,0.100000
0.086428,0.286428,-0.264821,-0.064821,0.000000,0.100000
0.086221,0.286221,-0.264666,-0.064666,0.000000,0.100000
0.086014,0.286014,-0.264511,-0.064511,0.000000,0.100000
0.085808,0.285808,-0.264356,-0.064356,0.000000,0.100000
0.085601,0.285601,-0.264201,-0.064201,0.000000,0.100000
0.085395,0.285395,-0.264047,-0.064047,0.000000,0.100000
0.085190,0.285190,-0.263892,-0.063892,0.000000,0.100000
0.084984,0.284984,-0.263738,-0.063738,0.000000,0.100000
0.084778,0.284778,-0.263584,-0.063584,0.000000,0.100000
0.084573,0.284573,-0.263430,-0.063430,0.000000,0.100000
0.084368,0.284368,-0.263276,-0.063276,0.000000,0.100000
0.084163,0.284163,-0.263122,-0.063122,0.000000,0.100000
0.083958,0.283958,-0.262968,-0.062968,0.000000,0.100000
0.083753,0.283753,-0.262815,-0.062815,0.000000,0.100000
0.083549,0.283549,-0.262662,-0.062662,0.000000,0.100000
0.083345,0.283345,-0.262508,-0.062508,0.000000,0.100000
0.083141,0.283141,-0.262355,-0.062355,0.000000,0.100000
0.082937,0.282937,-0.262202,-0.062202,0.000000,0.100000
0.082733,0.282733,-0.262050,-0.062050,0.000000,0.100000
0.082529,0.282529,-0.261897,-0.061897,0.000000,0.100000
0.082326,0.282326,-0.261745,-0.061745,0.000000,0.100000
0.082123,0.282123,-0.261592,-0.061592,0.000000,0.100000
0.081920,0.281920,-0.261440,-0.061440,0.000000,0.100000
0.081717,0.281717,-0.261288,-0.061288,0.000000,0.100000
0.081515,0.281515,-0.261136,-0.061136,0.000000,0.100000
0.081312,0.281312,-0.260984,-0.060984,0.000000,0.100000
0.081110,0.281110,-0.260832,-0.060832,0.000000,0.100000
0.080908,0.280908,-0.260681,-0.060681,0.000000,0.100000
0.080706,0.280706,-0.260530,-0.060530,0.000000,0.100000
0.080504,0.280504,-0.260378,-0.060378,0.000000,0.100000
0.080303,0.280303,-0.260227,-0.060227,0.000000,0.100000
0.080102,0.280102,-0.260076,-0.060076,0.000000,0.100000
0.079901,0.279901,-0.259925,-0.059925,0.000000,0.100000
0.079700,0.279700,-0.259775,-0.059775,0.000000,0.100000
0.079499,0.279499,-0.259624,-0.059624,0.000000,0.100000
0.079299,0.279299,-0.259474,-0.059474,0.000000,0.100000
0.079098,0.279098,-0.259324,-0.059324,0.000000,0.100000
0.078898,0.278898,-0.259174,-0.059174,0.000000,0.100000
0.078698,0.278698,-0.259024,-0.059024,0.000000,0.100000
0.078498,0.278498,-0.258874,-0.058874,0.000000,0.100000
0.078299,0.278299,-0.258724,-0.058724,0.000000,0.100000
0.078099,0.278099,-0.258575,-0.058575,0.000000,0.100000
0.077900,0.277900,-0.258425,-0.058425,0.000000,0.100000
0.077701,0.277701,-0.258276,-0.058276,0.000000,0.100000
0.077503,0.277503,-0.258127,-0.058127,0.000000,0.100000
0.077304,0.277304,-0.257978,-0.057978,0.000000,0.100000
0.077106,0.277106,-0.257829,-0.057829,0.000000,0.100000
0.076907,0.276907,-0.257680,-0.057680,0.000000,0.100000
0.076709,0.276709,-0.257532,-0.057532,0.000000,0.100000
0.076511,0.276511,-0.257384,-0.057384,0.000000,0.100000
0.076314,0.276314,-0.257235,-0.057235,0.000000,0.100000
0.076116,0.276116,-0.257087,-0.057087,0.000000,0.100000
0.075919,0.275919,-0.256939,-0.056939,0.000000,0.100000
0.075722,0.275722,-0.256792,-0.056792,0.000000,0.100000
0.075525,0.275525,-0.256644,-0.056644,0.000000,0.100000
0.075329,0.275329,-0.256497,-0.056497,0.000000,0.100000
0.075132,0.275132,-0.256349,-0.056349,0.000000,0.100000
0.074936,0.274936,-0.256202,-0.056202,0.000000,0.100000
0.074740,0.274740,-0.256055,-0.056055,0.000000,0.100000
0.074544,0.274544,-0.255908,-0.055908,0.000000,0.100000
0.074348,0.274348,-0.255761,-0.055761,0.000000,0.100000
0.074153,0.274153,-0.255615,-0.055615,0.000000,0.100000
0.073958,0.273958,-0.255468,-0.055468,0.000000,0.100000
0.073763,0.273763,-0.255322,-0.055322,0.000000,0.100000
0.073568,0.273568,-0.255176,-0.055176,0.000000,0.100000
0.073373,0.273373,-0.255030,-0.055030,0.000000,0.100000
0.073179,0.273179,-0.254884,-0.054884,0.000000,0.100000
0.072984,0.272984,-0.254738,-0.054738,0.000000,0.100000
0.072790,0.272790,-0.254593,-0.054593,0.000000,0.100000
0.072597,0.272597,-0.254447,-0.054447,0.000000,0.100000
0.072403,0.272403,-0.254302,-0.054302,0.000000,0.100000
0.072209,0.272209,-0.254157,-0.054157,0.000000,0.100000
0.072016,0.272016,-0.254012,-0.054012,0.000000,0.100000
0.071823,0.271823,-0.253867,-0.053867,0.000000,0.100000
0.071630,0.271630,-0.253723,-0.053723,0.000000,0.100000
0.071438,0.271438,-0.253578,-0.053578,0.000000,0.100000
0.071245,0.271245,-0.253434,-0.053434,0.000000,0.100000
0.071053,0.271053,-0.253290,-0.053290,0.000000,0.100000
0.070861,0.270861,-0.253146,-0.053146,0.000000,0.100000
0.070669,0.270669,-0.253002,-0.053002,0.000000,0.100000
0.070477,0.270477,-0.252858,-0.052858,0.000000,0.100000
0.070286,0.270286,-0.252715,-0.052715,0.000000,0.100000
0.070095,0.270095,-0.252571,-0.052571,0.000000,0.100000
0.069904,0.269904,-0.252428,-0.052428,0.000000,0.100000
0.069713,0.269713,-0.252285,-0.052285,0.000000,0.100000
0.069522,0.269522,-0.252142,-0.052142,0.000000,0.100000
0.069332,0.269332,-0.251999,-0.051999,0.000000,0.100000
0.069142,0.269142,-0.251856,-0.051856,0.000000,0.100000
0.068952,0.268952,-0.251714,-0.051714,0.000000,0.100000
0.068762,0.268762,-0.251572,-0.051572,0.000000,0.100000
0.068573,0.268573,-0.251429,-0.051429,0.000000,0.100000
0.068383,0.268383,-0.251287,-0.051287,0.000000,0.100000
0.068194,0.268194,-0.251146,-0.051146,0.000000,0.100000
0.068005,0.268005,-0.251004,-0.051004,0.000000,0.100000
0.067816,0.267816,-0.250862,-0.050862,0.000000,0.100000
0.067628,0.267628,-0.250721,-0.050721,0.000000,0.100000
0.067440,0.267440,-0.250580,-0.050580,0.000000,0.100000
0.067251,0.267251,-0.250439,-0.050439,0.000000,0.100000
0.067064,0.267064,-0.250298,-0.050298,0.000000,0.100000
0.066876,0.266876,-0.250157,-0.050157,0.000000,0.100000
0.066688,0.266688,-0.250016,-0.050016,0.000000,0.100000
0.066501,0.266501,-0.249876,-0.049876,0.000000,0.100000
0.066314,0.266314,-0.249736,-0.049736,0.000000,0.100000
0.066127,0.266127,-0.249595,-0.049595,0.000000,0.100000
0.065941,0.265941,-0.249455,-0.049455,0.000000,0.100000
0.065754,0.265754,-0.249316,-0.049316,0.000000,0.100000
0.065568,0.265568,-0.249176,-0.049176,0.000000,0.100000
0.065382,0.265382,-0.249036,-0.049036,0.000000,0.100000
0.065196,0.265196,-0.248897,-0.048897,0.000000,0.100000
0.065011,0.265011,-0.248758,-0.048758,0.000000,0.100000
0.064825,0.264825,-0.248619,-0.048619,0.000000,0.100000
0.064640,0.264640,-0.248480,-0.048480,0.000000,0.100000
0.064455,0.264455,-0.248341,-0.048341,0.000000,0.100000
0.064270,0.264270,-0.248203,-0.048203,0.000000,0.100000
0.064086,0.264086,-0.248064,-0.048064,0.000000,0.100000
0.063902,0.263902,-0.247926,-0.047926,0.000000,0.100000
0.063718,0.263718,-0.247788,-0.047788,0.000000,0.100000
0.063534,0.263534,-0.247650,-0.047650,0.000000,0.100000
0.063350,0.263350,-0.247513,-0.047513,0.000000,0.100000
0.063167,0.263167,-0.247375,-0.047375,0.000000,0.100000
0.062983,0.262983,-0.247238,-0.047238,0.000000,0.100000
0.062800,0.262800,-0.247100,-0.047100,0.000000,0.100000
0.062618,0.262618,-0.246963,-0.046963,0.000000,0.100000
0.062435,0.262435,-0.246826,-0.046826,0.000000,0.100000
0.062253,0.262253,-0.246690,-0.046690,0.000000,0.100000
0.062071,0.262071,-0.246553,-0.046553,0.000000,0.100000
0.061889,0.261889,-0.246417,-0.046417,0.000000,0.100000
0.061707,0.261707,-0.246280,-0.046280,0.000000,0.100000
0.061526,0.261526,-0.246144,-0.046144,0.000000,0.100000
0.061344,0.261344,-0.246008,-0.046008,0.000000,0.100000
0.061163,0.261163,-0.245872,-0.045872,0.000000,0.100000
0.060982,0.260982,-0.245737,-0.045737,0.000000,0.100000
0.060802,0.260802,-0.245601,-0.045601,0.000000,0.100000
0.060621,0.260621,-0.245466,-0.045466,0.000000,0.100000
